filename,style,age,race
row037_col03_male.png,RetroManga,YoungAdult,MiddleEastern
row037_col04_male.png,RetroManga,YoungAdult,White
row037_col05_male.png,Painterly,YoungAdult,White
row037_col06_male.png,Painterly,YoungAdult,White
row037_col07_male.png,Painterly,YoungAdult,White
row037_col08_male.png,Painterly,YoungAdult,White
row037_col09_male.png,Painterly,YoungAdult,White
row037_col10_male.png,Painterly,YoungAdult,White
row037_col11_male.png,Painterly,Teen,White
row037_col12_male.png,Painterly,YoungAdult,White
row037_col13_male.png,Painterly,YoungAdult,White
row037_col14_male.png,Painterly,YoungAdult,White
row037_col15_male.png,Painterly,YoungAdult,MiddleEastern
row037_col16_male.png,Painterly,YoungAdult,White
row037_col17_male.png,Anime,Adult,White
row037_col18_male.png,Painterly,YoungAdult,White
row037_col19_male.png,Painterly,YoungAdult,White
row037_col20_male.png,Painterly,YoungAdult,White
row038_col01_female.png,Painterly,YoungAdult,MiddleEastern
row038_col02_female.png,RetroManga,YoungAdult,MiddleEastern
row038_col03_female.png,Painterly,YoungAdult,White
row038_col04_female.png,RetroManga,YoungAdult,White
row038_col05_female.png,RetroManga,YoungAdult,MiddleEastern
row038_col06_female.png,Painterly,YoungAdult,White
row038_col07_female.png,Painterly,YoungAdult,White
row038_col08_female.png,RetroManga,YoungAdult,MiddleEastern
row038_col09_female.png,Painterly,YoungAdult,White
row038_col10_female.png,Painterly,YoungAdult,White
row038_col11_female.png,RetroManga,YoungAdult,White
row038_col12_female.png,Painterly,YoungAdult,White
row038_col13_female.png,RetroManga,YoungAdult,MiddleEastern
row038_col14_female.png,Painterly,YoungAdult,White
row038_col15_female.png,Painterly,YoungAdult,White
row038_col16_female.png,Painterly,YoungAdult,MiddleEastern
row038_col17_female.png,Painterly,YoungAdult,White
row038_col18_female.png,Painterly,Adult,MiddleEastern
row038_col19_female.png,Painterly,YoungAdult,White
row038_col20_female.png,Painterly,YoungAdult,White
row039_col01_male.png,Painterly,YoungAdult,White
row039_col02_male.png,Pastel,YoungAdult,White
row039_col03_male.png,Painterly,YoungAdult,White
row039_col04_male.png,Painterly,YoungAdult,White
row039_col05_male.png,Pastel,YoungAdult,White
row039_col06_male.png,Painterly,YoungAdult,White
row039_col07_male.png,Painterly,YoungAdult,White
row039_col08_male.png,Painterly,YoungAdult,White
row039_col09_male.png,Painterly,YoungAdult,White
row039_col10_male.png,Pastel,YoungAdult,White
row039_col11_male.png,Painterly,YoungAdult,White
row039_col12_male.png,Painterly,YoungAdult,White
row039_col13_male.png,Painterly,YoungAdult,White
row039_col14_male.png,Painterly,YoungAdult,White
row039_col15_male.png,Painterly,YoungAdult,White
row039_col16_male.png,Painterly,YoungAdult,White
row039_col17_male.png,Pastel,YoungAdult,White
row039_col18_male.png,Painterly,YoungAdult,White
row039_col19_male.png,Painterly,YoungAdult,White
row039_col20_male.png,Photo,YoungAdult,White
row040_col01_female.png,Painterly,YoungAdult,White
row040_col02_female.png,Painterly,YoungAdult,White
row040_col03_female.png,Painterly,YoungAdult,White
row040_col04_female.png,Painterly,YoungAdult,White
row040_col05_female.png,Painterly,YoungAdult,White
row040_col06_female.png,Painterly,YoungAdult,White
row040_col07_female.png,Painterly,YoungAdult,White
row040_col08_female.png,Painterly,YoungAdult,White
row040_col09_female.png,Watercolor,YoungAdult,White
row040_col10_female.png,Painterly,YoungAdult,White
row040_col11_female.png,Painterly,Adult,White
row040_col12_female.png,Painterly,YoungAdult,White
row040_col13_female.png,Painterly,YoungAdult,White
row040_col14_female.png,Painterly,Adult,White
row040_col15_female.png,Painterly,YoungAdult,White
row040_col16_female.png,Painterly,YoungAdult,White
row040_col17_female.png,Painterly,YoungAdult,White
row040_col18_female.png,Painterly,YoungAdult,White
row040_col19_female.png,Pastel,YoungAdult,White
row040_col20_female.png,Painterly,YoungAdult,Asian
row041_col01_male.png,RetroManga,YoungAdult,MiddleEastern
row041_col02_male.png,RetroManga,YoungAdult,White
row041_col03_male.png,Anime,YoungAdult,White
row041_col04_male.png,Anime,Adult,White
row041_col05_male.png,RetroManga,YoungAdult,White
row041_col06_male.png,Anime,YoungAdult,White
row041_col07_male.png,Anime,YoungAdult,White
row041_col08_male.png,Anime,YoungAdult,White
row041_col09_male.png,RetroManga,YoungAdult,White
row041_col10_male.png,Anime,YoungAdult,White
row041_col11_male.png,RetroManga,YoungAdult,White
row041_col12_male.png,RetroManga,YoungAdult,MiddleEastern
row041_col13_male.png,Anime,YoungAdult,White
row041_col14_male.png,RetroManga,YoungAdult,MiddleEastern
row041_col15_male.png,Anime,YoungAdult,White
row041_col16_male.png,Anime,YoungAdult,White
row041_col17_male.png,Anime,YoungAdult,White
row041_col18_male.png,Anime,Adult,White
row041_col19_male.png,RetroManga,YoungAdult,MiddleEastern
row041_col20_male.png,RetroManga,YoungAdult,White
row042_col01_female.png,Anime,Adult,White
row042_col02_female.png,Anime,YoungAdult,White
row042_col03_female.png,Anime,Adult,White
row042_col04_female.png,RetroManga,Adult,White
row042_col05_female.png,RetroManga,Adult,White
row042_col06_female.png,RetroManga,Adult,White
row042_col07_female.png,Anime,Adult,MiddleEastern
row042_col08_female.png,RetroManga,YoungAdult,White
row042_col09_female.png,RetroManga,YoungAdult,White
row042_col10_female.png,RetroManga,Adult,White
row042_col11_female.png,Anime,Adult,White
row042_col12_female.png,Anime,Adult,Asian
row042_col13_female.png,RetroManga,Adult,White
row042_col14_female.png,RetroManga,YoungAdult,White
row042_col15_female.png,Anime,Adult,White
row042_col16_female.png,RetroManga,YoungAdult,White
row042_col17_female.png,Anime,Adult,White
row042_col18_female.png,RetroManga,Adult,Asian
row042_col19_female.png,RetroManga,Adult,White
row042_col20_female.png,RetroManga,YoungAdult,White
row043_col01_male.png,Anime,YoungAdult,White
row043_col02_male.png,Anime,YoungAdult,White
row043_col03_male.png,Anime,YoungAdult,MiddleEastern
row043_col04_male.png,Anime,YoungAdult,White
row043_col05_male.png,Anime,YoungAdult,Asian
row043_col06_male.png,Anime,Adult,White
row043_col07_male.png,Anime,Adult,White
row043_col08_male.png,Anime,YoungAdult,White
row043_col09_male.png,Anime,YoungAdult,White
row043_col10_male.png,Anime,Adult,White
row043_col11_male.png,Anime,Adult,White
row043_col12_male.png,Anime,YoungAdult,MiddleEastern
row043_col13_male.png,Anime,YoungAdult,MiddleEastern
row043_col14_male.png,Anime,YoungAdult,White
row043_col15_male.png,Anime,YoungAdult,White
row043_col16_male.png,Anime,YoungAdult,White
row043_col17_male.png,Anime,Adult,White
row043_col18_male.png,Anime,YoungAdult,White
row043_col19_male.png,Anime,YoungAdult,White
row043_col20_male.png,Anime,YoungAdult,White
row044_col01_female.png,Anime,Adult,White
row044_col02_female.png,Anime,YoungAdult,White
row044_col03_female.png,Anime,YoungAdult,White
row044_col04_female.png,Anime,Adult,White
row044_col05_female.png,Anime,YoungAdult,White
row044_col06_female.png,Anime,Adult,White
row044_col07_female.png,Anime,Adult,White
row044_col08_female.png,Anime,YoungAdult,White
row044_col09_female.png,Anime,YoungAdult,MiddleEastern
row044_col10_female.png,Anime,Adult,White
row044_col11_female.png,Anime,YoungAdult,Asian
row044_col12_female.png,Anime,Adult,White
row044_col13_female.png,Anime,YoungAdult,White
row044_col14_female.png,Anime,YoungAdult,White
row044_col15_female.png,Anime,YoungAdult,White
row044_col16_female.png,Anime,YoungAdult,White
row044_col17_female.png,Anime,Adult,White
row044_col18_female.png,RetroManga,Adult,White
row044_col19_female.png,Anime,YoungAdult,White
row044_col20_female.png,Anime,YoungAdult,White
row045_col01_male.png,Photo,YoungAdult,White
row045_col02_male.png,Photo,YoungAdult,White
row045_col03_male.png,Photo,YoungAdult,White
row045_col04_male.png,Photo,YoungAdult,White
row045_col05_male.png,Photo,YoungAdult,White
row045_col06_male.png,Photo,YoungAdult,White
row045_col07_male.png,Photo,YoungAdult,White
row045_col08_male.png,Photo,YoungAdult,White
row045_col09_male.png,Photo,YoungAdult,MiddleEastern
row045_col10_male.png,Photo,YoungAdult,White
row045_col11_male.png,Photo,YoungAdult,White
row045_col12_male.png,Photo,YoungAdult,White
row045_col13_male.png,Photo,YoungAdult,White
row045_col14_male.png,Photo,YoungAdult,White
row045_col15_male.png,Photo,YoungAdult,White
row045_col16_male.png,Photo,YoungAdult,White
row045_col17_male.png,Photo,YoungAdult,White
row045_col18_male.png,Photo,YoungAdult,White
row045_col19_male.png,Photo,YoungAdult,White
row045_col20_male.png,Photo,YoungAdult,White
row046_col01_female.png,Photo,YoungAdult,White
row046_col02_female.png,Photo,Adult,White
row046_col03_female.png,Photo,YoungAdult,White
row046_col04_female.png,Photo,YoungAdult,White
row046_col05_female.png,Photo,YoungAdult,White
row046_col06_female.png,Painterly,YoungAdult,White
row046_col07_female.png,Photo,YoungAdult,White
row046_col08_female.png,Painterly,YoungAdult,White
row046_col09_female.png,Photo,YoungAdult,MiddleEastern
row046_col10_female.png,Photo,YoungAdult,White
row046_col11_female.png,Photo,YoungAdult,White
row046_col12_female.png,Photo,YoungAdult,White
row046_col13_female.png,Photo,YoungAdult,White
row046_col14_female.png,Painterly,YoungAdult,White
row046_col15_female.png,Photo,YoungAdult,White
row046_col16_female.png,Photo,YoungAdult,White
row046_col17_female.png,Painterly,YoungAdult,White
row046_col18_female.png,Photo,YoungAdult,White
row046_col19_female.png,Photo,YoungAdult,White
row046_col20_female.png,Photo,YoungAdult,White
row047_col01_male.png,Anime,YoungAdult,MiddleEastern
row047_col02_male.png,RetroManga,YoungAdult,White
row047_col03_male.png,Painterly,YoungAdult,White
row047_col04_male.png,Painterly,YoungAdult,White
row047_col05_male.png,Painterly,YoungAdult,White
row047_col06_male.png,Painterly,YoungAdult,White
row047_col07_male.png,Painterly,YoungAdult,White
row047_col08_male.png,Painterly,YoungAdult,White
row047_col09_male.png,Painterly,YoungAdult,White
row047_col10_male.png,Painterly,YoungAdult,White
row047_col11_male.png,Painterly,YoungAdult,White
row047_col12_male.png,Painterly,YoungAdult,White
row047_col13_male.png,Anime,YoungAdult,MiddleEastern
row047_col14_male.png,Painterly,YoungAdult,MiddleEastern
row047_col15_male.png,Painterly,YoungAdult,MiddleEastern
row047_col16_male.png,Painterly,YoungAdult,White
row047_col17_male.png,Painterly,YoungAdult,MiddleEastern
row047_col18_male.png,Painterly,YoungAdult,White
row047_col19_male.png,RetroManga,YoungAdult,MiddleEastern
row047_col20_male.png,Painterly,YoungAdult,MiddleEastern
row048_col01_female.png,Painterly,YoungAdult,MiddleEastern
row048_col02_female.png,Painterly,YoungAdult,MiddleEastern
row048_col03_female.png,Painterly,YoungAdult,White
row048_col04_female.png,Painterly,YoungAdult,White
row048_col05_female.png,Painterly,YoungAdult,White
row048_col06_female.png,Anime,YoungAdult,MiddleEastern
row048_col07_female.png,RetroManga,YoungAdult,White
row048_col08_female.png,Painterly,YoungAdult,MiddleEastern
row048_col09_female.png,RetroManga,YoungAdult,White
row048_col10_female.png,Painterly,YoungAdult,White
row048_col11_female.png,Painterly,Adult,White
row048_col12_female.png,Painterly,YoungAdult,MiddleEastern
row048_col13_female.png,RetroManga,YoungAdult,MiddleEastern
row048_col14_female.png,Painterly,YoungAdult,White
row048_col15_female.png,Painterly,YoungAdult,White
row048_col16_female.png,Painterly,YoungAdult,MiddleEastern
row048_col17_female.png,Painterly,YoungAdult,White
row048_col18_female.png,RetroManga,YoungAdult,White
row048_col19_female.png,Painterly,YoungAdult,White
row048_col20_female.png,Painterly,YoungAdult,White
row049_col01_male.png,Painterly,YoungAdult,White
row049_col02_male.png,Painterly,YoungAdult,White
row049_col03_male.png,Painterly,YoungAdult,White
row049_col04_male.png,Painterly,YoungAdult,White
row049_col05_male.png,Painterly,YoungAdult,MiddleEastern
row049_col06_male.png,Painterly,YoungAdult,White
row049_col07_male.png,Painterly,YoungAdult,White
row049_col08_male.png,Painterly,YoungAdult,White
row049_col09_male.png,Painterly,YoungAdult,White
row049_col10_male.png,Pastel,YoungAdult,White
row049_col11_male.png,Painterly,YoungAdult,White
row049_col12_male.png,Painterly,YoungAdult,White
row049_col13_male.png,Painterly,YoungAdult,White
row049_col14_male.png,Watercolor,YoungAdult,White
row049_col15_male.png,Painterly,YoungAdult,White
row049_col16_male.png,Pastel,YoungAdult,White
row049_col17_male.png,Painterly,YoungAdult,White
row049_col18_male.png,Painterly,YoungAdult,White
row049_col19_male.png,Painterly,YoungAdult,White
row049_col20_male.png,Painterly,YoungAdult,White
row050_col01_female.png,Painterly,YoungAdult,White
row050_col02_female.png,Painterly,YoungAdult,White
row050_col03_female.png,Painterly,Adult,White
row050_col04_female.png,Painterly,YoungAdult,White
row050_col05_female.png,Painterly,YoungAdult,White
row050_col06_female.png,Painterly,Adult,White
row050_col07_female.png,Painterly,YoungAdult,White
row050_col08_female.png,Painterly,YoungAdult,White
row050_col09_female.png,Painterly,YoungAdult,White
row050_col10_female.png,Painterly,YoungAdult,White
row050_col11_female.png,Painterly,Adult,White
row050_col12_female.png,Painterly,YoungAdult,White
row050_col13_female.png,Painterly,YoungAdult,White
row050_col14_female.png,Painterly,YoungAdult,White
row050_col15_female.png,Painterly,YoungAdult,White
row050_col16_female.png,Painterly,YoungAdult,MiddleEastern
row050_col17_female.png,Painterly,YoungAdult,White
row050_col18_female.png,Painterly,Adult,White
row050_col19_female.png,Painterly,YoungAdult,MiddleEastern
row050_col20_female.png,Painterly,YoungAdult,White
row051_col01_male.png,RetroManga,YoungAdult,White
row051_col02_male.png,Watercolor,YoungAdult,MiddleEastern
row051_col03_male.png,RetroManga,Adult,White
row051_col04_male.png,RetroManga,YoungAdult,White
row051_col05_male.png,RetroManga,YoungAdult,White
row051_col06_male.png,RetroManga,YoungAdult,White
row051_col07_male.png,RetroManga,Adult,MiddleEastern
row051_col08_male.png,Painterly,Adult,White
row051_col09_male.png,RetroManga,YoungAdult,White
row051_col10_male.png,Painterly,YoungAdult,White
row051_col11_male.png,RetroManga,YoungAdult,MiddleEastern
row051_col12_male.png,Anime,YoungAdult,MiddleEastern
row051_col13_male.png,RetroManga,YoungAdult,White
row051_col14_male.png,RetroManga,Adult,White
row051_col15_male.png,Anime,Adult,MiddleEastern
row051_col16_male.png,RetroManga,Adult,White
row051_col17_male.png,RetroManga,Adult,White
row051_col18_male.png,Anime,YoungAdult,White
row051_col19_male.png,RetroManga,Adult,MiddleEastern
row051_col20_male.png,RetroManga,Adult,White
row052_col01_female.png,Anime,Adult,White
row052_col02_female.png,Painterly,Adult,White
row052_col03_female.png,Watercolor,Adult,White
row052_col04_female.png,RetroManga,Adult,White
row052_col05_female.png,Anime,Adult,White
row052_col06_female.png,RetroManga,MiddleAge,White
row052_col07_female.png,RetroManga,YoungAdult,White
row052_col08_female.png,RetroManga,YoungAdult,White
row052_col09_female.png,RetroManga,Adult,White
row052_col10_female.png,Painterly,Adult,White
row052_col11_female.png,RetroManga,Adult,White
row052_col12_female.png,Painterly,Adult,White
row052_col13_female.png,Anime,Adult,White
row052_col14_female.png,RetroManga,Adult,White
row052_col15_female.png,RetroManga,YoungAdult,White
row052_col16_female.png,Painterly,Adult,White
row052_col17_female.png,RetroManga,YoungAdult,White
row052_col18_female.png,RetroManga,Adult,White
row052_col19_female.png,RetroManga,YoungAdult,White
row052_col20_female.png,RetroManga,YoungAdult,White
row053_col01_male.png,Painterly,YoungAdult,White
row053_col02_male.png,Anime,YoungAdult,White
row053_col03_male.png,Painterly,Adult,White
row053_col04_male.png,Anime,YoungAdult,White
row053_col05_male.png,Anime,YoungAdult,White
row053_col06_male.png,Anime,Adult,White
row053_col07_male.png,RetroManga,YoungAdult,MiddleEastern
row053_col08_male.png,Anime,YoungAdult,White
row053_col09_male.png,Anime,Adult,White
row053_col10_male.png,Anime,Adult,White
row053_col11_male.png,Anime,YoungAdult,White
row053_col12_male.png,RetroManga,YoungAdult,MiddleEastern
row053_col13_male.png,Anime,YoungAdult,MiddleEastern
row053_col14_male.png,Painterly,YoungAdult,White
row053_col15_male.png,Painterly,YoungAdult,White
row053_col16_male.png,Anime,YoungAdult,White
row053_col17_male.png,Anime,Adult,White
row053_col18_male.png,Anime,YoungAdult,MiddleEastern
row053_col19_male.png,RetroManga,YoungAdult,White
row053_col20_male.png,Painterly,Adult,White
row054_col01_female.png,Anime,YoungAdult,White
row054_col02_female.png,RetroManga,Adult,White
row054_col03_female.png,Anime,Adult,White
row054_col04_female.png,Anime,Adult,White
row054_col05_female.png,Anime,YoungAdult,White
row054_col06_female.png,Anime,YoungAdult,MiddleEastern
row054_col07_female.png,Anime,Adult,White
row054_col08_female.png,Painterly,Adult,White
row054_col09_female.png,Anime,YoungAdult,White
row054_col10_female.png,Anime,YoungAdult,White
row054_col11_female.png,Painterly,YoungAdult,White
row054_col12_female.png,Anime,Adult,White
row054_col13_female.png,RetroManga,Adult,White
row054_col14_female.png,Painterly,YoungAdult,White
row054_col15_female.png,Anime,Adult,White
row054_col16_female.png,Anime,Adult,White
row054_col17_female.png,Anime,Adult,White
row054_col18_female.png,Anime,Adult,White
row054_col19_female.png,Anime,YoungAdult,White
row054_col20_female.png,Anime,Adult,White
row055_col01_male.png,Photo,YoungAdult,MiddleEastern
row055_col02_male.png,Painterly,YoungAdult,White
row055_col03_male.png,Photo,YoungAdult,White
row055_col04_male.png,Photo,YoungAdult,White
row055_col05_male.png,Painterly,YoungAdult,White
row055_col06_male.png,Photo,Adult,White
row055_col07_male.png,Painterly,YoungAdult,White
row055_col08_male.png,Painterly,YoungAdult,White
row055_col09_male.png,Painterly,YoungAdult,White
row055_col10_male.png,Painterly,Adult,White
row055_col11_male.png,Painterly,YoungAdult,MiddleEastern
row055_col12_male.png,Painterly,Adult,White
row055_col13_male.png,Painterly,Adult,MiddleEastern
row055_col14_male.png,Painterly,Adult,White
row055_col15_male.png,Photo,Adult,White
row055_col16_male.png,Painterly,Adult,White
row055_col17_male.png,Painterly,Adult,White
row055_col18_male.png,Painterly,YoungAdult,White
row055_col19_male.png,Painterly,Adult,White
row055_col20_male.png,Painterly,Adult,White
row056_col01_female.png,Painterly,YoungAdult,White
row056_col02_female.png,Painterly,Adult,White
row056_col03_female.png,Painterly,Adult,White
row056_col04_female.png,Painterly,Adult,White
row056_col05_female.png,Painterly,Adult,White
row056_col06_female.png,Painterly,Adult,White
row056_col07_female.png,Painterly,Adult,White
row056_col08_female.png,Painterly,Adult,White
row056_col09_female.png,Photo,Adult,White
row056_col10_female.png,Painterly,Adult,White
row056_col11_female.png,Painterly,YoungAdult,White
row056_col12_female.png,Photo,Adult,White
row056_col13_female.png,Painterly,Adult,White
row056_col14_female.png,Painterly,Adult,White
row056_col15_female.png,Photo,YoungAdult,White
row056_col16_female.png,Painterly,Adult,White
row056_col17_female.png,Painterly,Adult,White
row056_col18_female.png,Painterly,Adult,White
row056_col19_female.png,Painterly,Adult,White
row056_col20_female.png,Painterly,YoungAdult,White
row057_col01_male.png,Painterly,YoungAdult,White
row057_col02_male.png,Painterly,YoungAdult,White
row057_col03_male.png,Painterly,Adult,MiddleEastern
row057_col04_male.png,Painterly,YoungAdult,White
row057_col05_male.png,Painterly,YoungAdult,White
row057_col06_male.png,Painterly,Adult,White
row057_col07_male.png,Painterly,YoungAdult,White
row057_col08_male.png,Painterly,Adult,White
row057_col09_male.png,RetroManga,YoungAdult,MiddleEastern
row057_col10_male.png,Painterly,Adult,White
row057_col11_male.png,Painterly,YoungAdult,White
row057_col12_male.png,Painterly,Adult,MiddleEastern
row057_col13_male.png,Painterly,Adult,MiddleEastern
row057_col14_male.png,RetroManga,Adult,MiddleEastern
row057_col15_male.png,Painterly,Adult,White
row057_col16_male.png,Painterly,YoungAdult,White
row057_col17_male.png,Painterly,Adult,White
row057_col18_male.png,Painterly,Adult,White
row057_col19_male.png,Painterly,Adult,White
row057_col20_male.png,Painterly,Adult,MiddleEastern
row058_col01_female.png,Painterly,YoungAdult,White
row058_col02_female.png,RetroManga,Adult,White
row058_col03_female.png,Painterly,Adult,White
row058_col04_female.png,Painterly,YoungAdult,White
row058_col05_female.png,Painterly,YoungAdult,White
row058_col06_female.png,Painterly,Adult,White
row058_col07_female.png,Painterly,YoungAdult,White
row058_col08_female.png,Painterly,Adult,White
row058_col09_female.png,Painterly,YoungAdult,White
row058_col10_female.png,Painterly,Adult,White
row058_col11_female.png,Painterly,Adult,White
row058_col12_female.png,Painterly,YoungAdult,White
row058_col13_female.png,RetroManga,YoungAdult,White
row058_col14_female.png,Painterly,Adult,White
row058_col15_female.png,Painterly,Adult,White
row058_col16_female.png,Painterly,Adult,White
row058_col17_female.png,Painterly,YoungAdult,White
row058_col18_female.png,Painterly,Adult,White
row058_col19_female.png,Painterly,Adult,White
row058_col20_female.png,Painterly,Adult,White
row059_col01_male.png,Painterly,Adult,White
row059_col02_male.png,Painterly,Adult,White
row059_col03_male.png,Watercolor,YoungAdult,White
row059_col04_male.png,Painterly,Adult,White
row059_col05_male.png,Painterly,Adult,White
row059_col06_male.png,Painterly,Adult,White
row059_col07_male.png,Painterly,Adult,White
row059_col08_male.png,Painterly,Adult,White
row059_col09_male.png,Watercolor,Adult,White
row059_col10_male.png,Painterly,Adult,White
row059_col11_male.png,Watercolor,YoungAdult,White
row059_col12_male.png,Painterly,YoungAdult,White
row059_col13_male.png,Painterly,Adult,White
row059_col14_male.png,Painterly,Adult,White
row059_col15_male.png,Painterly,Adult,White
row059_col16_male.png,Watercolor,Adult,White
row059_col17_male.png,Painterly,Adult,White
row059_col18_male.png,Painterly,Adult,White
row059_col19_male.png,Painterly,YoungAdult,White
row059_col20_male.png,Painterly,YoungAdult,White
row060_col01_female.png,Painterly,Adult,White
row060_col02_female.png,Watercolor,Adult,White
row060_col03_female.png,Painterly,Adult,White
row060_col04_female.png,Painterly,Adult,White
row060_col05_female.png,Painterly,YoungAdult,White
row060_col06_female.png,Painterly,Adult,White
row060_col07_female.png,Painterly,Adult,White
row060_col08_female.png,Watercolor,YoungAdult,White
row060_col09_female.png,Painterly,Adult,White
row060_col10_female.png,Painterly,Adult,White
row060_col11_female.png,Painterly,Adult,White
row060_col12_female.png,Painterly,Adult,White
row060_col13_female.png,Painterly,Adult,White
row060_col14_female.png,Painterly,Adult,White
row060_col15_female.png,Painterly,Adult,White
row060_col16_female.png,Painterly,Adult,White
row060_col17_female.png,Watercolor,Adult,White
row060_col18_female.png,Painterly,Adult,White
row060_col19_female.png,Painterly,YoungAdult,White
row060_col20_female.png,Painterly,Adult,White
row061_col01_male.png,RetroManga,Adult,White
row061_col02_male.png,Painterly,Adult,White
row061_col03_male.png,Painterly,Adult,White
row061_col04_male.png,RetroManga,Adult,MiddleEastern
row061_col05_male.png,RetroManga,MiddleAge,White
row061_col06_male.png,RetroManga,Adult,White
row061_col07_male.png,Painterly,Adult,White
row061_col08_male.png,Anime,Adult,White
row061_col09_male.png,Photo,Adult,White
row061_col10_male.png,Painterly,MiddleAge,MiddleEastern
row061_col11_male.png,RetroManga,Adult,White
row061_col12_male.png,RetroManga,Adult,White
row061_col13_male.png,Painterly,Adult,MiddleEastern
row061_col14_male.png,Painterly,Adult,MiddleEastern
row061_col15_male.png,RetroManga,Adult,White
row061_col16_male.png,Painterly,Adult,MiddleEastern
row061_col17_male.png,Watercolor,MiddleAge,White
row061_col18_male.png,RetroManga,Adult,MiddleEastern
row061_col19_male.png,RetroManga,YoungAdult,White
row061_col20_male.png,RetroManga,Adult,White
row062_col01_female.png,Painterly,Adult,White
row062_col02_female.png,Painterly,MiddleAge,White
row062_col03_female.png,Painterly,Adult,White
row062_col04_female.png,RetroManga,Adult,Asian
row062_col05_female.png,Painterly,MiddleAge,White
row062_col06_female.png,Painterly,Adult,White
row062_col07_female.png,Painterly,Adult,White
row062_col08_female.png,Painterly,Adult,White
row062_col09_female.png,RetroManga,Adult,White
row062_col10_female.png,Watercolor,Adult,White
row062_col11_female.png,Watercolor,Adult,White
row062_col12_female.png,Painterly,Adult,White
row062_col13_female.png,RetroManga,YoungAdult,White
row062_col14_female.png,RetroManga,Adult,White
row062_col15_female.png,Painterly,Adult,White
row062_col16_female.png,Painterly,Adult,White
row062_col17_female.png,Painterly,Adult,White
row062_col18_female.png,Painterly,Adult,White
row062_col19_female.png,Anime,Adult,White
row062_col20_female.png,RetroManga,Adult,White
row063_col01_male.png,Anime,Adult,White
row063_col02_male.png,Painterly,Adult,White
row063_col03_male.png,Painterly,Adult,White
row063_col04_male.png,RetroManga,Adult,White
row063_col05_male.png,Painterly,Adult,Asian
row063_col06_male.png,Painterly,Adult,White
row063_col07_male.png,Anime,MiddleAge,White
row063_col08_male.png,Painterly,Adult,White
row063_col09_male.png,Painterly,Adult,White
row063_col10_male.png,Painterly,Adult,White
row063_col11_male.png,Painterly,Adult,MiddleEastern
row063_col12_male.png,Anime,Adult,MiddleEastern
row063_col13_male.png,RetroManga,Adult,MiddleEastern
row063_col14_male.png,Painterly,Adult,White
row063_col15_male.png,Painterly,YoungAdult,White
row063_col16_male.png,Painterly,YoungAdult,White
row063_col17_male.png,Painterly,Adult,White
row063_col18_male.png,Anime,Adult,White
row063_col19_male.png,Painterly,Adult,White
row063_col20_male.png,Painterly,Adult,White
row064_col01_female.png,Painterly,Adult,White
row064_col02_female.png,Anime,Adult,White
row064_col03_female.png,Painterly,Adult,White
row064_col04_female.png,Painterly,Adult,White
row064_col05_female.png,Painterly,Adult,White
row064_col06_female.png,Painterly,Adult,White
row064_col07_female.png,Painterly,MiddleAge,White
row064_col08_female.png,Painterly,Adult,White
row064_col09_female.png,Painterly,Adult,White
row064_col10_female.png,Painterly,Adult,White
row064_col11_female.png,Painterly,Adult,White
row064_col12_female.png,Painterly,Adult,White
row064_col13_female.png,Painterly,Adult,White
row064_col14_female.png,Painterly,Adult,White
row064_col15_female.png,Painterly,Adult,White
row064_col16_female.png,Painterly,Adult,White
row064_col17_female.png,Painterly,Adult,White
row064_col18_female.png,Anime,Adult,White
row064_col19_female.png,Painterly,Adult,White
row064_col20_female.png,Anime,Adult,MiddleEastern
row065_col01_male.png,Painterly,Adult,Hispanic
row065_col02_male.png,Painterly,YoungAdult,White
row065_col03_male.png,Painterly,Adult,White
row065_col04_male.png,Photo,Adult,White
row065_col05_male.png,Painterly,Adult,White
row065_col06_male.png,Painterly,Adult,White
row065_col07_male.png,Painterly,Adult,MiddleEastern
row065_col08_male.png,Photo,Adult,White
row065_col09_male.png,Painterly,MiddleAge,White
row065_col10_male.png,Painterly,Adult,White
row065_col11_male.png,Painterly,YoungAdult,White
row065_col12_male.png,Photo,YoungAdult,White
row065_col13_male.png,Painterly,Adult,White
row065_col14_male.png,Photo,Adult,White
row065_col15_male.png,Painterly,Adult,White
row065_col16_male.png,Painterly,Adult,White
row065_col17_male.png,Painterly,Adult,White
row065_col18_male.png,Painterly,Adult,White
row065_col19_male.png,Painterly,Adult,White
row065_col20_male.png,Painterly,Adult,White
row066_col01_female.png,Painterly,Adult,White
row066_col02_female.png,Painterly,Adult,White
row066_col03_female.png,Painterly,Adult,White
row066_col04_female.png,Painterly,Adult,White
row066_col05_female.png,Painterly,Adult,White
row066_col06_female.png,Painterly,MiddleAge,White
row066_col07_female.png,Painterly,MiddleAge,White
row066_col08_female.png,Painterly,Adult,White
row066_col09_female.png,Painterly,Adult,White
row066_col10_female.png,Painterly,Adult,White
row066_col11_female.png,Painterly,YoungAdult,White
row066_col12_female.png,Painterly,Adult,White
row066_col13_female.png,Painterly,Adult,White
row066_col14_female.png,Painterly,Adult,White
row066_col15_female.png,Painterly,Adult,White
row066_col16_female.png,Painterly,Adult,White
row066_col17_female.png,Painterly,Adult,White
row066_col18_female.png,Painterly,Adult,White
row066_col19_female.png,Painterly,YoungAdult,White
row066_col20_female.png,Photo,Adult,White
row067_col01_male.png,Painterly,Adult,MiddleEastern
row067_col02_male.png,Painterly,Adult,White
